"S.No","Base Year","State","Centre","Year","Month","Index"
"2343","2016","JHARKHAND","Dhanbad-Jharia","2023","Jul","144.4"
"2344","2016","JHARKHAND","Dhanbad-Jharia","2024","Jul","152.6"
"2345","2016","JHARKHAND","Jamshedpur","2024","Jul","155.2"
"2346","2016","JHARKHAND","Jamshedpur","2021","Jul","134.6"
"2347","2016","JHARKHAND","Jamshedpur","2022","Jul","140.1"
"2348","2016","JHARKHAND","Jamshedpur","2023","Jul","151.5"
"2349","2016","JHARKHAND","Ramgarh","2021","Jul","127.9"
"2350","2016","JHARKHAND","Ramgarh","2022","Jul","132.4"
"2351","2016","JHARKHAND","Ramgarh","2023","Jul","139.5"
"2352","2016","JHARKHAND","Ramgarh","2024","Jul","155.7"
"2353","2016","KARNATAKA","Bengaluru","2022","Jul","124.2"
"2354","2016","KARNATAKA","Bengaluru","2021","Jul","117.9"
"2355","2016","KARNATAKA","Bengaluru","2024","Jul","138.6"
"2356","2016","KARNATAKA","Bengaluru","2023","Jul","133.9"
"2357","2016","KARNATAKA","Belgaum","2024","Jul","143.4"
"2358","2016","KARNATAKA","Belgaum","2023","Jul","144.2"
"2359","2016","KARNATAKA","Belgaum","2022","Jul","129.1"
"2360","2016","KARNATAKA","Belgaum","2021","Jul","123.8"
"2361","2016","KARNATAKA","Chikmagalur","2022","Jul","120.2"
"2362","2016","KARNATAKA","Chikmagalur","2021","Jul","113.4"
"2363","2016","KARNATAKA","Chikmagalur","2024","Jul","134.7"
"2364","2016","KARNATAKA","Chikmagalur","2023","Jul","130.4"
"2365","2016","KARNATAKA","Davanagere","2023","Jul","146.4"
"2366","2016","KARNATAKA","Davanagere","2022","Jul","131.5"
"2367","2016","KARNATAKA","Davanagere","2021","Jul","125.4"
"2368","2016","KARNATAKA","Davanagere","2024","Jul","146.0"
"2369","2016","KARNATAKA","Hubli-Dharwad","2022","Jul","125.9"
"2370","2016","KARNATAKA","Hubli-Dharwad","2021","Jul","121.2"
"2371","2016","KARNATAKA","Hubli-Dharwad","2024","Jul","138.5"
"2372","2016","KARNATAKA","Hubli-Dharwad","2023","Jul","135.8"
"2373","2016","KARNATAKA","Mercara-Kodagu","2023","Jul","136.7"
"2374","2016","KARNATAKA","Mercara-Kodagu","2022","Jul","124.9"
"2375","2016","KARNATAKA","Mercara-Kodagu","2021","Jul","115.7"
"2376","2016","KARNATAKA","Mercara-Kodagu","2024","Jul","141.9"
"2377","2016","KARNATAKA","Mysore","2021","Jul","121.9"
"2378","2016","KARNATAKA","Mysore","2024","Jul","146.4"
"2379","2016","KARNATAKA","Mysore","2023","Jul","138.1"
"2380","2016","KARNATAKA","Mysore","2022","Jul","127.7"
"2381","2016","KERALA","Ernakulam/Alwaye","2022","Jul","133.1"
"2382","2016","KERALA","Ernakulam/Alwaye","2021","Jul","128.1"
"2383","2016","KERALA","Ernakulam/Alwaye","2024","Jul","146.1"
"2384","2016","KERALA","Ernakulam/Alwaye","2023","Jul","141.3"
"2385","2016","KERALA","Idukki","2024","Jul","149.1"
"2386","2016","KERALA","Idukki","2023","Jul","142.3"
"2387","2016","KERALA","Idukki","2022","Jul","132.6"
"2388","2016","KERALA","Idukki","2021","Jul","126.5"
"2389","2016","KERALA","Kollam","2022","Jul","130.4"
"2390","2016","KERALA","Kollam","2021","Jul","124.6"
"2391","2016","KERALA","Kollam","2024","Jul","144.8"
"2392","2016","KERALA","Kollam","2023","Jul","134.9"
"2393","2016","MADHYA PRADESH","Bhopal","2022","Jul","124.8"
"2394","2016","MADHYA PRADESH","Bhopal","2023","Jul","135.5"
"2395","2016","MADHYA PRADESH","Bhopal","2024","Jul","132.8"
"2396","2016","MADHYA PRADESH","Bhopal","2021","Jul","121.1"
"2397","2016","MADHYA PRADESH","Chhindwara","2022","Jul","128.6"
"2398","2016","MADHYA PRADESH","Chhindwara","2023","Jul","137.5"
"2399","2016","MADHYA PRADESH","Chhindwara","2024","Jul","142.1"
"2400","2016","MADHYA PRADESH","Chhindwara","2021","Jul","122.2"
"2401","2016","MADHYA PRADESH","Indore","2022","Jul","123.4"
"2402","2016","MADHYA PRADESH","Indore","2023","Jul","130.9"
"2403","2016","MADHYA PRADESH","Indore","2024","Jul","132.6"
"2404","2016","MADHYA PRADESH","Indore","2021","Jul","116.7"
"2405","2016","MADHYA PRADESH","Jabalpur","2024","Jul","140.0"
"2406","2016","MADHYA PRADESH","Jabalpur","2021","Jul","125.1"
"2407","2016","MADHYA PRADESH","Jabalpur","2022","Jul","134.4"
"2408","2016","MADHYA PRADESH","Jabalpur","2023","Jul","143.0"
"2409","2016","MAHARASHTRA","Mumbai","2024","Jul","132.8"
"2410","2016","MAHARASHTRA","Mumbai","2021","Jul","117.2"
"2411","2016","MAHARASHTRA","Mumbai","2023","Jul","131.4"
"2412","2016","MAHARASHTRA","Mumbai","2022","Jul","123.7"
"2413","2016","MAHARASHTRA","Nagpur","2022","Jul","130.0"
"2414","2016","MAHARASHTRA","Nagpur","2024","Jul","144.9"
"2415","2016","MAHARASHTRA","Nagpur","2021","Jul","123.1"
"2416","2016","MAHARASHTRA","Nagpur","2023","Jul","140.0"
"2417","2016","MAHARASHTRA","Nasik","2024","Jul","137.4"
"2418","2016","MAHARASHTRA","Nasik","2021","Jul","119.9"
"2419","2016","MAHARASHTRA","Nasik","2023","Jul","131.5"
"2420","2016","MAHARASHTRA","Nasik","2022","Jul","124.0"
"2421","2016","MAHARASHTRA","Pune","2022","Jul","123.2"
"2422","2016","MAHARASHTRA","Pune","2024","Jul","130.8"
"2423","2016","MAHARASHTRA","Pune","2021","Jul","120.8"
"2424","2016","MAHARASHTRA","Pune","2023","Jul","127.4"
"2425","2016","MAHARASHTRA","Solapur","2023","Jul","143.9"
"2426","2016","MAHARASHTRA","Solapur","2021","Jul","126.8"
"2427","2016","MAHARASHTRA","Solapur","2022","Jul","134.1"
"2428","2016","MAHARASHTRA","Solapur","2024","Jul","150.7"
"2429","2016","MAHARASHTRA","Thane","2022","Jul","124.8"
"2430","2016","MAHARASHTRA","Thane","2024","Jul","135.0"
"2431","2016","MAHARASHTRA","Thane","2023","Jul","129.6"
"2432","2016","MAHARASHTRA","Thane","2021","Jul","116.6"
"2433","2016","MEGHALAYA","Shillong","2021","Jul","134.0"
"2434","2016","MEGHALAYA","Shillong","2022","Jul","142.4"
"2435","2016","MEGHALAYA","Shillong","2023","Jul","148.5"
"2436","2016","MEGHALAYA","Shillong","2024","Jul","151.7"
"2437","2016","ODISHA","Angul-Talchar","2022","Jul","142.1"
"2438","2016","ODISHA","Angul-Talchar","2024","Jul","153.5"
"2439","2016","ODISHA","Angul-Talchar","2023","Jul","153.2"
"2440","2016","ODISHA","Angul-Talchar","2021","Jul","129.8"
"2441","2016","ODISHA","Cuttack","2023","Jul","147.4"
"2442","2016","ODISHA","Cuttack","2021","Jul","129.5"
"2443","2016","ODISHA","Cuttack","2022","Jul","140.0"
"2444","2016","ODISHA","Cuttack","2024","Jul","156.3"
"2445","2016","ODISHA","Keonjhar","2024","Jul","148.9"
"2446","2016","ODISHA","Keonjhar","2023","Jul","145.4"
"2447","2016","ODISHA","Keonjhar","2021","Jul","129.8"
"2448","2016","ODISHA","Keonjhar","2022","Jul","139.2"
"2449","2016","PUDUCHERRY(UT)","Puducherry","2021","Jul","125.9"
"2450","2016","PUDUCHERRY(UT)","Puducherry","2022","Jul","135.7"
"2451","2016","PUDUCHERRY(UT)","Puducherry","2023","Jul","155.4"
"2452","2016","PUDUCHERRY(UT)","Puducherry","2024","Jul","159.5"
"2453","2016","PUNJAB","Amritsar","2021","Jul","123.0"
"2454","2016","PUNJAB","Amritsar","2022","Jul","127.6"
"2455","2016","PUNJAB","Amritsar","2023","Jul","134.9"
"2456","2016","PUNJAB","Amritsar","2024","Jul","139.4"
"2457","2016","PUNJAB","Jalandhar","2023","Jul","145.8"
"2458","2016","PUNJAB","Jalandhar","2024","Jul","147.4"
"2459","2016","PUNJAB","Jalandhar","2021","Jul","120.4"
"2460","2016","PUNJAB","Jalandhar","2022","Jul","135.7"
"2461","2016","PUNJAB","Ludhiana","2021","Jul","121.4"
"2462","2016","PUNJAB","Ludhiana","2022","Jul","130.5"
"2463","2016","PUNJAB","Ludhiana","2023","Jul","148.3"
"2464","2016","PUNJAB","Ludhiana","2024","Jul","147.6"
"2465","2016","PUNJAB","Sangrur","2021","Jul","120.9"
"2466","2016","PUNJAB","Sangrur","2022","Jul","128.2"
"2467","2016","PUNJAB","Sangrur","2023","Jul","139.8"
"2468","2016","PUNJAB","Sangrur","2024","Jul","140.2"
"2469","2016","RAJASTHAN","Alwar","2021","Jul","122.4"
"2470","2016","RAJASTHAN","Alwar","2024","Jul","136.5"
"2471","2016","RAJASTHAN","Alwar","2023","Jul","131.0"
"2472","2016","RAJASTHAN","Alwar","2022","Jul","128.0"
"2473","2016","RAJASTHAN","Bhilwara","2023","Jul","136.1"
"2474","2016","RAJASTHAN","Bhilwara","2022","Jul","127.9"
"2475","2016","RAJASTHAN","Bhilwara","2021","Jul","118.3"
"2476","2016","RAJASTHAN","Bhilwara","2024","Jul","133.7"
"2477","2016","RAJASTHAN","Jaipur","2024","Jul","128.4"
"2478","2016","RAJASTHAN","Jaipur","2023","Jul","130.0"
"2479","2016","RAJASTHAN","Jaipur","2022","Jul","125.0"
"2480","2016","RAJASTHAN","Jaipur","2021","Jul","115.5"
"2481","2016","TAMIL NADU","Chennai","2024","Jul","137.2"
"2482","2016","TAMIL NADU","Chennai","2023","Jul","139.9"
"2483","2016","TAMIL NADU","Chennai","2022","Jul","127.0"
"2484","2016","TAMIL NADU","Chennai","2021","Jul","123.9"
"2485","2016","TAMIL NADU","Coimbatore","2024","Jul","137.1"
"2486","2016","TAMIL NADU","Coimbatore","2023","Jul","138.2"
"2487","2016","TAMIL NADU","Coimbatore","2022","Jul","127.0"
"2488","2016","TAMIL NADU","Coimbatore","2021","Jul","121.4"
"2489","2016","TAMIL NADU","Coonoor","2023","Jul","141.8"
"2490","2016","TAMIL NADU","Coonoor","2022","Jul","126.8"
"2491","2016","TAMIL NADU","Coonoor","2021","Jul","130.2"
"2492","2016","TAMIL NADU","Coonoor","2024","Jul","142.8"
"2493","2016","TAMIL NADU","Madurai","2024","Jul","146.3"
"2494","2016","TAMIL NADU","Madurai","2023","Jul","144.4"
"2495","2016","TAMIL NADU","Madurai","2022","Jul","131.6"
"2496","2016","TAMIL NADU","Madurai","2021","Jul","124.7"
"2497","2016","TAMIL NADU","Salem","2022","Jul","125.4"
"2498","2016","TAMIL NADU","Salem","2021","Jul","122.8"
"2499","2016","TAMIL NADU","Salem","2024","Jul","141.1"
"2500","2016","TAMIL NADU","Salem","2023","Jul","142.0"
"2501","2016","TAMIL NADU","Tirunelveli","2024","Jul","155.3"
"2502","2016","TAMIL NADU","Tirunelveli","2023","Jul","147.0"
"2503","2016","TAMIL NADU","Tirunelveli","2022","Jul","135.1"
"2504","2016","TAMIL NADU","Tirunelveli","2021","Jul","125.4"
"2505","2016","TAMIL NADU","Virudhu Nagar","2021","Jul","123.1"
"2506","2016","TAMIL NADU","Virudhu Nagar","2024","Jul","150.8"
"2507","2016","TAMIL NADU","Virudhu Nagar","2023","Jul","141.6"
"2508","2016","TAMIL NADU","Virudhu Nagar","2022","Jul","127.8"
"2509","2016","TELANGANA","Hyderabad","2024","Jul","141.4"
"2510","2016","TELANGANA","Hyderabad","2023","Jul","138.3"
"2511","2016","TELANGANA","Hyderabad","2021","Jul","123.0"
"2512","2016","TELANGANA","Hyderabad","2022","Jul","130.1"
"2513","2016","TELANGANA","Mancheriyal","2021","Jul","132.4"
"2514","2016","TELANGANA","Mancheriyal","2022","Jul","138.8"
"2515","2016","TELANGANA","Mancheriyal","2024","Jul","154.4"
"2516","2016","TELANGANA","Mancheriyal","2023","Jul","151.2"
"2517","2016","TELANGANA","Warangal","2023","Jul","145.6"
"2518","2016","TELANGANA","Warangal","2022","Jul","133.3"
"2519","2016","TELANGANA","Warangal","2021","Jul","123.0"
"2520","2016","TELANGANA","Warangal","2024","Jul","151.2"
"2521","2016","TRIPURA","Tripura","2023","Jul","140.4"
"2522","2016","TRIPURA","Tripura","2024","Jul","142.3"
"2523","2016","TRIPURA","Tripura","2021","Jul","120.4"
"2524","2016","TRIPURA","Tripura","2022","Jul","132.5"
"2525","2016","UTTARAKHAND","Udham Singh Nagar","2022","Jul","141.3"
"2526","2016","UTTARAKHAND","Udham Singh Nagar","2023","Jul","153.7"
"2527","2016","UTTARAKHAND","Udham Singh Nagar","2024","Jul","152.5"
"2528","2016","UTTARAKHAND","Udham Singh Nagar","2021","Jul","132.3"
"2529","2016","UTTAR PRADESH","Agra","2022","Jul","131.4"
"2530","2016","UTTAR PRADESH","Agra","2023","Jul","147.0"
"2531","2016","UTTAR PRADESH","Agra","2021","Jul","124.1"
"2532","2016","UTTAR PRADESH","Agra","2024","Jul","146.2"
"2533","2016","UTTAR PRADESH","Ghaziabad/G.B. Nagar","2021","Jul","123.1"
"2534","2016","UTTAR PRADESH","Ghaziabad/G.B. Nagar","2024","Jul","146.1"
"2535","2016","UTTAR PRADESH","Ghaziabad/G.B. Nagar","2022","Jul","132.3"
"2536","2016","UTTAR PRADESH","Ghaziabad/G.B. Nagar","2023","Jul","142.9"
"2537","2016","UTTAR PRADESH","Kanpur","2022","Jul","132.1"
"2538","2016","UTTAR PRADESH","Kanpur","2023","Jul","141.8"
"2539","2016","UTTAR PRADESH","Kanpur","2021","Jul","125.6"
"2540","2016","UTTAR PRADESH","Kanpur","2024","Jul","142.9"
"2541","2016","UTTAR PRADESH","Lucknow","2024","Jul","148.4"
"2542","2016","UTTAR PRADESH","Lucknow","2022","Jul","138.7"
"2543","2016","UTTAR PRADESH","Lucknow","2023","Jul","148.0"
"2544","2016","UTTAR PRADESH","Lucknow","2021","Jul","127.6"
"2545","2016","UTTAR PRADESH","Varanasi","2023","Jul","139.3"
"2546","2016","UTTAR PRADESH","Varanasi","2021","Jul","126.0"
"2547","2016","UTTAR PRADESH","Varanasi","2024","Jul","140.5"
"2548","2016","UTTAR PRADESH","Varanasi","2022","Jul","130.9"
"2549","2016","WEST BENGAL","Darjeeling","2021","Jul","116.4"
"2550","2016","WEST BENGAL","Darjeeling","2022","Jul","119.7"
"2551","2016","WEST BENGAL","Darjeeling","2024","Jul","129.4"
"2552","2016","WEST BENGAL","Darjeeling","2023","Jul","127.9"
"2553","2016","WEST BENGAL","Durgapur","2023","Jul","142.2"
"2554","2016","WEST BENGAL","Durgapur","2021","Jul","123.2"
"2555","2016","WEST BENGAL","Durgapur","2022","Jul","132.0"
"2556","2016","WEST BENGAL","Durgapur","2024","Jul","145.5"
"2557","2016","WEST BENGAL","Haldia","2021","Jul","116.5"
"2558","2016","WEST BENGAL","Haldia","2022","Jul","121.6"
"2559","2016","WEST BENGAL","Haldia","2024","Jul","127.2"
"2560","2016","WEST BENGAL","Haldia","2023","Jul","127.6"
"2561","2016","WEST BENGAL","Howrah","2021","Jul","121.7"
"2562","2016","WEST BENGAL","Howrah","2022","Jul","130.8"
"2563","2016","WEST BENGAL","Howrah","2024","Jul","146.6"
"2564","2016","WEST BENGAL","Howrah","2023","Jul","142.6"
"2565","2016","WEST BENGAL","Jalpaiguri","2022","Jul","131.7"
"2566","2016","WEST BENGAL","Jalpaiguri","2024","Jul","141.6"
"2567","2016","WEST BENGAL","Jalpaiguri","2023","Jul","136.4"
"2568","2016","WEST BENGAL","Jalpaiguri","2021","Jul","117.6"
"2569","2016","WEST BENGAL","Kolkata","2021","Jul","125.4"
"2570","2016","WEST BENGAL","Kolkata","2022","Jul","138.6"
"2571","2016","WEST BENGAL","Kolkata","2024","Jul","146.2"
"2572","2016","WEST BENGAL","Kolkata","2023","Jul","141.7"
"2573","2016","WEST BENGAL","Raniganj","2024","Jul","152.5"
"2574","2016","WEST BENGAL","Raniganj","2023","Jul","143.3"
"2575","2016","WEST BENGAL","Raniganj","2021","Jul","130.5"
"2576","2016","WEST BENGAL","Raniganj","2022","Jul","139.6"
"2577","2016","All India(with center wise)","All India","2024","Jul","142.7"
"2578","2016","All India(with center wise)","All India","2021","Jul","122.8"
"2579","2016","All India(with center wise)","All India","2022","Jul","129.9"
"2580","2016","All India(with center wise)","All India","2023","Jul","139.7"
"2581","2016","ANDHRA PRADESH","Guntur","2024","Aug","150.7"
"2582","2016","ANDHRA PRADESH","Guntur","2021","Aug","123.0"
"2583","2016","ANDHRA PRADESH","Guntur","2023","Aug","147.5"
"2584","2016","ANDHRA PRADESH","Guntur","2022","Aug","133.4"
"2585","2016","ANDHRA PRADESH","Nellore","2022","Aug","126.3"
"2586","2016","ANDHRA PRADESH","Nellore","2024","Aug","142.0"
"2587","2016","ANDHRA PRADESH","Nellore","2021","Aug","120.7"
"2588","2016","ANDHRA PRADESH","Nellore","2023","Aug","137.8"
"2589","2016","ANDHRA PRADESH","Visakhapatnam","2023","Aug","153.0"
"2590","2016","ANDHRA PRADESH","Visakhapatnam","2022","Aug","142.2"
"2591","2016","ANDHRA PRADESH","Visakhapatnam","2024","Aug","154.8"
"2592","2016","ANDHRA PRADESH","Visakhapatnam","2021","Aug","135.4"
"2593","2016","ASSAM","Biswanath-Chariali","2023","Aug","144.0"
"2594","2016","ASSAM","Biswanath-Chariali","2022","Aug","137.0"
"2595","2016","ASSAM","Biswanath-Chariali","2024","Aug","155.6"
"2596","2016","ASSAM","Biswanath-Chariali","2021","Aug","127.3"
"2597","2016","ASSAM","Doom-Dooma Tinsukia","2024","Aug","157.8"
"2598","2016","ASSAM","Doom-Dooma Tinsukia","2021","Aug","133.9"
"2599","2016","ASSAM","Doom-Dooma Tinsukia","2023","Aug","153.4"
"2600","2016","ASSAM","Doom-Dooma Tinsukia","2022","Aug","148.7"
"2601","2016","ASSAM","Guwahati","2022","Aug","145.8"
"2602","2016","ASSAM","Guwahati","2024","Aug","155.5"
"2603","2016","ASSAM","Guwahati","2021","Aug","137.8"
"2604","2016","ASSAM","Guwahati","2023","Aug","152.0"
"2605","2016","ASSAM","Labac-Silchar","2021","Aug","118.5"
"2606","2016","ASSAM","Labac-Silchar","2023","Aug","142.0"
"2607","2016","ASSAM","Labac-Silchar","2022","Aug","132.5"
"2608","2016","ASSAM","Labac-Silchar","2024","Aug","149.0"
"2609","2016","ASSAM","Numaligarh-Golaghat","2022","Aug","134.4"
"2610","2016","ASSAM","Numaligarh-Golaghat","2024","Aug","150.1"
"2611","2016","ASSAM","Numaligarh-Golaghat","2021","Aug","116.7"
"2612","2016","ASSAM","Numaligarh-Golaghat","2023","Aug","147.2"
"2613","2016","ASSAM","Sibsagar","2021","Aug","120.0"
"2614","2016","ASSAM","Sibsagar","2023","Aug","149.5"
"2615","2016","ASSAM","Sibsagar","2022","Aug","135.1"
"2616","2016","ASSAM","Sibsagar","2024","Aug","148.7"
"2617","2016","BIHAR","Munger-Jamalpur","2021","Aug","120.8"
"2618","2016","BIHAR","Munger-Jamalpur","2023","Aug","139.6"
"2619","2016","BIHAR","Munger-Jamalpur","2022","Aug","128.6"
"2620","2016","BIHAR","Munger-Jamalpur","2024","Aug","148.7"
"2621","2016","BIHAR","Patna","2022","Aug","129.2"
"2622","2016","BIHAR","Patna","2024","Aug","142.9"
"2623","2016","BIHAR","Patna","2021","Aug","121.3"
"2624","2016","BIHAR","Patna","2023","Aug","138.8"
"2625","2016","CHANDIGARH(UT)","Chandigarh","2022","Aug","137.2"
"2626","2016","CHANDIGARH(UT)","Chandigarh","2023","Aug","148.2"
"2627","2016","CHANDIGARH(UT)","Chandigarh","2024","Aug","150.2"
"2628","2016","CHANDIGARH(UT)","Chandigarh","2021","Aug","125.9"
"2629","2016","CHHATTISGARH","Bhilai","2024","Aug","128.6"
"2630","2016","CHHATTISGARH","Bhilai","2021","Aug","117.9"
"2631","2016","CHHATTISGARH","Bhilai","2023","Aug","129.6"
"2632","2016","CHHATTISGARH","Bhilai","2022","Aug","123.6"
"2633","2016","CHHATTISGARH","Korba","2024","Aug","148.1"
"2634","2016","CHHATTISGARH","Korba","2021","Aug","126.6"
"2635","2016","CHHATTISGARH","Korba","2023","Aug","145.9"
"2636","2016","CHHATTISGARH","Korba","2022","Aug","132.7"
"2637","2016","CHHATTISGARH","Raipur","2023","Aug","139.9"
"2638","2016","CHHATTISGARH","Raipur","2022","Aug","128.8"
"2639","2016","CHHATTISGARH","Raipur","2021","Aug","119.0"
"2640","2016","CHHATTISGARH","Raipur","2024","Aug","135.0"
"2641","2016","DADRA & NAGAR HAVELI(UT)","Dadra & Nagar Haveli","2022","Aug","124.0"
"2642","2016","DADRA & NAGAR HAVELI(UT)","Dadra & Nagar Haveli","2023","Aug","130.5"
"2643","2016","DADRA & NAGAR HAVELI(UT)","Dadra & Nagar Haveli","2024","Aug","132.5"
"2644","2016","DADRA & NAGAR HAVELI(UT)","Dadra & Nagar Haveli","2021","Aug","115.0"
"2645","2016","DELHI (NCT)","Delhi","2021","Aug","117.1"
"2646","2016","DELHI (NCT)","Delhi","2022","Aug","128.0"
"2647","2016","DELHI (NCT)","Delhi","2023","Aug","133.0"
"2648","2016","DELHI (NCT)","Delhi","2024","Aug","133.4"
"2649","2016","GOA","Goa","2024","Aug","134.9"
"2650","2016","GOA","Goa","2021","Aug","120.2"
"2651","2016","GOA","Goa","2022","Aug","126.4"
"2652","2016","GOA","Goa","2023","Aug","131.6"
"2653","2016","GUJARAT","Ahmedabad","2022","Aug","125.7"
"2654","2016","GUJARAT","Ahmedabad","2023","Aug","135.1"
"2655","2016","GUJARAT","Ahmedabad","2021","Aug","118.3"
"2656","2016","GUJARAT","Ahmedabad","2024","Aug","137.4"
"2657","2016","GUJARAT","Bhavnagar","2023","Aug","135.2"
"2658","2016","GUJARAT","Bhavnagar","2021","Aug","118.2"
"2659","2016","GUJARAT","Bhavnagar","2024","Aug","136.5"
"2660","2016","GUJARAT","Bhavnagar","2022","Aug","126.7"
"2661","2016","GUJARAT","Rajkot","2022","Aug","131.1"
"2662","2016","GUJARAT","Rajkot","2023","Aug","137.7"
"2663","2016","GUJARAT","Rajkot","2021","Aug","121.9"
"2664","2016","GUJARAT","Rajkot","2024","Aug","136.8"
"2665","2016","GUJARAT","Surat","2024","Aug","134.3"
"2666","2016","GUJARAT","Surat","2021","Aug","118.2"
"2667","2016","GUJARAT","Surat","2022","Aug","125.0"
"2668","2016","GUJARAT","Surat","2023","Aug","131.8"
"2669","2016","GUJARAT","Vadodara","2023","Aug","133.2"
"2670","2016","GUJARAT","Vadodara","2024","Aug","136.0"
"2671","2016","GUJARAT","Vadodara","2021","Aug","120.0"
"2672","2016","GUJARAT","Vadodara","2022","Aug","124.7"
"2673","2016","HARYANA","Faridabad","2023","Aug","140.8"
"2674","2016","HARYANA","Faridabad","2022","Aug","128.7"
"2675","2016","HARYANA","Faridabad","2024","Aug","147.0"
"2676","2016","HARYANA","Faridabad","2021","Aug","121.8"
"2677","2016","HARYANA","Gurugram","2024","Aug","146.7"
"2678","2016","HARYANA","Gurugram","2021","Aug","122.3"
"2679","2016","HARYANA","Gurugram","2023","Aug","144.0"
"2680","2016","HARYANA","Gurugram","2022","Aug","133.1"
"2681","2016","HARYANA","Yamunanagar","2023","Aug","144.3"
"2682","2016","HARYANA","Yamunanagar","2022","Aug","130.3"
"2683","2016","HARYANA","Yamunanagar","2021","Aug","122.1"
"2684","2016","HARYANA","Yamunanagar","2024","Aug","147.0"
"2685","2016","HIMACHAL PRADESH","Himachal Pradesh","2023","Aug","136.1"
"2686","2016","HIMACHAL PRADESH","Himachal Pradesh","2024","Aug","136.0"
"2687","2016","HIMACHAL PRADESH","Himachal Pradesh","2021","Aug","124.0"
"2688","2016","HIMACHAL PRADESH","Himachal Pradesh","2022","Aug","131.2"
"2689","2016","JAMMU & KASHMIR","Jammu & Kashmir","2022","Aug","136.3"
"2690","2016","JAMMU & KASHMIR","Jammu & Kashmir","2023","Aug","142.1"
"2691","2016","JAMMU & KASHMIR","Jammu & Kashmir","2024","Aug","145.9"
"2692","2016","JAMMU & KASHMIR","Jammu & Kashmir","2021","Aug","128.0"
"2693","2016","JHARKHAND","Bokaro","2021","Aug","123.6"
"2694","2016","JHARKHAND","Bokaro","2022","Aug","126.7"
"2695","2016","JHARKHAND","Bokaro","2023","Aug","134.2"
"2696","2016","JHARKHAND","Bokaro","2024","Aug","134.2"
"2697","2016","JHARKHAND","Dhanbad-Jharia","2021","Aug","127.5"
"2698","2016","JHARKHAND","Dhanbad-Jharia","2022","Aug","133.3"
"2699","2016","JHARKHAND","Dhanbad-Jharia","2023","Aug","145.7"
"2700","2016","JHARKHAND","Dhanbad-Jharia","2024","Aug","150.5"
"2701","2016","JHARKHAND","Jamshedpur","2021","Aug","135.1"
"2702","2016","JHARKHAND","Jamshedpur","2022","Aug","136.4"
"2703","2016","JHARKHAND","Jamshedpur","2023","Aug","154.4"
"2704","2016","JHARKHAND","Jamshedpur","2024","Aug","158.1"
"2705","2016","JHARKHAND","Ramgarh","2022","Aug","130.5"
"2706","2016","JHARKHAND","Ramgarh","2023","Aug","139.7"
"2707","2016","JHARKHAND","Ramgarh","2024","Aug","156.4"
"2708","2016","JHARKHAND","Ramgarh","2021","Aug","127.6"
"2709","2016","KARNATAKA","Bengaluru","2022","Aug","124.0"
"2710","2016","KARNATAKA","Bengaluru","2024","Aug","137.2"
"2711","2016","KARNATAKA","Bengaluru","2021","Aug","118.0"
"2712","2016","KARNATAKA","Bengaluru","2023","Aug","133.2"
"2713","2016","KARNATAKA","Belgaum","2024","Aug","143.7"
"2714","2016","KARNATAKA","Belgaum","2021","Aug","124.1"
"2715","2016","KARNATAKA","Belgaum","2023","Aug","143.4"
"2716","2016","KARNATAKA","Belgaum","2022","Aug","129.8"
"2717","2016","KARNATAKA","Chikmagalur","2024","Aug","136.6"
"2718","2016","KARNATAKA","Chikmagalur","2021","Aug","113.3"
"2719","2016","KARNATAKA","Chikmagalur","2023","Aug","130.6"
"2720","2016","KARNATAKA","Chikmagalur","2022","Aug","121.9"
"2721","2016","KARNATAKA","Davanagere","2024","Aug","147.8"
"2722","2016","KARNATAKA","Davanagere","2021","Aug","126.1"
"2723","2016","KARNATAKA","Davanagere","2023","Aug","146.1"
"2724","2016","KARNATAKA","Davanagere","2022","Aug","132.4"
"2725","2016","KARNATAKA","Hubli-Dharwad","2024","Aug","139.1"
"2726","2016","KARNATAKA","Hubli-Dharwad","2021","Aug","122.0"
"2727","2016","KARNATAKA","Hubli-Dharwad","2023","Aug","136.0"
"2728","2016","KARNATAKA","Hubli-Dharwad","2022","Aug","126.5"
"2729","2016","KARNATAKA","Mercara-Kodagu","2024","Aug","141.6"
"2730","2016","KARNATAKA","Mercara-Kodagu","2021","Aug","115.9"
"2731","2016","KARNATAKA","Mercara-Kodagu","2023","Aug","135.4"
"2732","2016","KARNATAKA","Mercara-Kodagu","2022","Aug","124.8"
"2733","2016","KARNATAKA","Mysore","2024","Aug","146.8"
"2734","2016","KARNATAKA","Mysore","2021","Aug","121.4"
"2735","2016","KARNATAKA","Mysore","2023","Aug","137.6"
"2736","2016","KARNATAKA","Mysore","2022","Aug","127.8"
"2737","2016","KERALA","Ernakulam/Alwaye","2024","Aug","146.6"
"2738","2016","KERALA","Ernakulam/Alwaye","2023","Aug","139.3"
"2739","2016","KERALA","Ernakulam/Alwaye","2022","Aug","132.7"
"2740","2016","KERALA","Ernakulam/Alwaye","2021","Aug","127.5"
"2741","2016","KERALA","Idukki","2021","Aug","126.5"
"2742","2016","KERALA","Idukki","2024","Aug","148.1"
"2743","2016","KERALA","Idukki","2023","Aug","142.8"
"2744","2016","KERALA","Idukki","2022","Aug","132.8"
"2745","2016","KERALA","Kollam","2024","Aug","144.4"
